,Severity,Safety_Score,Days_Since_Inspection,Total_Safety_Complaints,Control_Metric,Turbulence_In_gforces,Cabin_Temperature,Accident_Type_Code,Max_Elevation,Violations,Adverse_Weather_Metric,Accident_ID
1539,Significant_Damage_And_Fatalities,58.9954337899543,14,5,64.3117593436645,0.40374395961053006,77.76,7,38259.140671878704,1,0.00373408886789247,4942
1540,Significant_Damage_And_Serious_Injuries,45.1141552511415,11,2,75.8432087511395,0.282936170212766,79.03,3,48317.9303453667,1,0.241790540689486,11001
1541,Significant_Damage_And_Fatalities,55.9360730593607,15,4,68.9608021877849,0.199632888568337,80.54,7,31719.308363428598,2,0.00279887602228124,11950
1542,Minor_Damage_And_Injuries,42.5114155251142,16,0,75.11394712853242,0.288345474215651,77.96,2,32922.510187447406,3,0.447344516323107,8497
1543,Highly_Fatal_And_Damaging,52.1917808219178,9,11,78.9881494986326,0.30854020915975394,77.22,4,41509.545282458,3,0.07602535995997702,10481
1544,Highly_Fatal_And_Damaging,20.2283105022831,15,3,70.510483135825,0.38282798413270797,81.55,4,37773.3553764435,2,0.0698675424887429,7419
1545,Minor_Damage_And_Injuries,77.8995433789954,3,6,58.6144029170465,0.41672628921745397,83.72,7,28426.2598561677,4,0.00286792300212068,11494
1546,Minor_Damage_And_Injuries,58.675799086758005,11,22,76.9371011850502,0.428266137756942,86.39,2,31919.679934708198,1,0.433893499307323,8880
1547,Highly_Fatal_And_Damaging,24.8858447488584,14,0,59.2980856882407,0.377418680129823,81.78,4,29969.7483833104,2,0.0550633670072995,6593
1548,Significant_Damage_And_Serious_Injuries,36.027397260274,14,2,64.2661804922516,0.502193292463036,76.58,3,16215.864398774,2,0.0784881253243107,2280
1549,Highly_Fatal_And_Damaging,21.2328767123288,15,5,62.7164995442115,0.39292535160476,84.03,4,20862.6343445671,2,0.0382474902668748,3068
1550,Significant_Damage_And_Serious_Injuries,35.1141552511415,14,1,72.151321786691,0.37489433826181,77.87,2,20374.9875573108,2,0.27574547120111204,7762
1551,Highly_Fatal_And_Damaging,48.6301369863014,7,2,76.7547857793984,0.305294626758024,77.27,4,33323.2909885593,2,0.0609647807572276,6016
1552,Minor_Damage_And_Injuries,26.7123287671233,17,3,62.0328167730173,0.452067075369635,80.19,3,18241.0570937703,1,0.0920649095425722,10321
1553,Significant_Damage_And_Fatalities,48.8584474885845,17,13,69.91795806745671,0.369124413992066,77.78,5,33095.9115787169,1,0.0223033361226062,5381
1554,Significant_Damage_And_Fatalities,26.4840182648402,14,2,55.1504102096627,0.334865488640461,77.22,4,26544.379769773797,1,0.0486700861808518,6031
1555,Minor_Damage_And_Injuries,43.01369863013699,12,0,48.1312670920693,0.589824017309773,81.15,6,40797.9602108571,0,0.00929279544814513,3896
1556,Significant_Damage_And_Serious_Injuries,29.3607305936073,16,10,82.86235186873292,0.211893977641543,79.58,3,33137.9077443779,2,0.166293914283771,6993
1557,Highly_Fatal_And_Damaging,70.0,8,1,55.651777575205095,0.508684457266498,81.42,2,40177.3017762019,1,0.542720465498432,8451
1558,Significant_Damage_And_Serious_Injuries,44.657534246575295,12,3,72.5159525979946,0.378139920663541,82.23,3,38140.7981125223,1,0.18989185232330502,1655
1559,Minor_Damage_And_Injuries,52.739726027397204,13,5,58.2953509571559,0.28726361341507395,77.16,1,26210.1922272661,3,0.957561433696264,1664
1560,Significant_Damage_And_Serious_Injuries,57.1689497716895,8,3,69.8723792160438,0.38174612333213104,77.91,5,28602.6042861829,1,0.018765800313265,7063
1561,Minor_Damage_And_Injuries,70.5022831050228,7,30,67.0464904284412,0.557368193292463,83.13,5,28354.1216769969,0,0.0186972981750902,910
1562,Significant_Damage_And_Serious_Injuries,59.315068493150704,11,1,54.922515952598,0.392564731337901,86.42,7,31869.3979705955,1,0.00282237165175104,3544
1563,Minor_Damage_And_Injuries,41.0045662100457,16,5,58.8422971741112,0.38823728813559294,79.72,3,51754.9703998605,3,0.26381468661784,11592
1564,Highly_Fatal_And_Damaging,33.972602739726,11,22,60.027347310847794,0.448460872701046,78.64,4,32746.028665476402,1,0.0601777442176999,9263
1565,Minor_Damage_And_Injuries,33.5616438356164,18,12,54.557885141294406,0.293033537684818,81.49,3,35893.876808940804,1,0.17922537652847503,8927
1566,Highly_Fatal_And_Damaging,74.703196347032,6,1,52.461257976299,0.313228272628922,79.19,6,26685.296362782403,2,0.00698356559553839,4488
1567,Significant_Damage_And_Fatalities,30.3196347031963,12,0,54.3755697356427,0.527797331410025,78.63,4,29502.763421053198,2,0.0535933280335573,9673
1568,Significant_Damage_And_Serious_Injuries,54.5205479452055,9,1,66.362807657247,0.368763793725207,75.27,3,33573.269939903505,2,0.16754135401837303,5483
1569,Significant_Damage_And_Fatalities,41.0045662100457,9,7,41.020966271649996,0.42898737829066,81.62,4,35698.6267800021,1,0.0651636744257849,10768
1570,Highly_Fatal_And_Damaging,19.1780821917808,16,10,68.5050136736554,0.38823728813559294,80.7,7,34441.4209583703,3,0.0033398864703658602,7094
1571,Highly_Fatal_And_Damaging,32.1461187214612,12,10,85.5970829535096,0.31214641182834496,87.86,4,41697.1749234405,4,0.075850778236244,12462
1572,Significant_Damage_And_Fatalities,60.5479452054795,14,25,70.1002734731085,0.33702921024161503,75.02,7,43511.628969812205,1,0.0041581241129062295,8642
1573,Significant_Damage_And_Fatalities,67.9452054794521,12,2,75.34184138559709,0.243989181391994,82.15,7,42650.269140209704,1,0.00397253120656083,5487
1574,Highly_Fatal_And_Damaging,22.648401826483997,15,25,91.11212397447581,0.25769275153263604,78.73,1,34035.0816055846,3,1.25721259834829,2761
1575,Highly_Fatal_And_Damaging,17.442922374429198,16,3,68.64175022789429,0.17475009015506698,82.75,1,24534.844501230098,2,0.8902819480198572,7259
1576,Significant_Damage_And_Serious_Injuries,43.607305936073,12,2,43.8468550592525,0.413120086548864,75.98,3,24707.1969908956,2,0.12268262605632901,5484
1577,Significant_Damage_And_Fatalities,46.894977168949794,18,11,37.967183226982705,0.399416516408222,76.34,4,14139.9067872575,2,0.0277814772558509,3826
1578,Significant_Damage_And_Fatalities,56.712328767123296,15,7,57.9762989972653,0.3932859718716189,78.7,7,50201.5005708721,2,0.00472973490555168,11155
1579,Significant_Damage_And_Serious_Injuries,33.9269406392694,15,0,58.2953509571559,0.4686556076451501,76.07,7,32785.6459081019,2,0.00321413669890381,8795
1580,Minor_Damage_And_Injuries,41.324200913242,16,7,61.71376481312671,0.237858636855391,77.74,2,31251.834837360802,2,0.423475054314669,7405
1581,Significant_Damage_And_Serious_Injuries,38.675799086758,13,11,61.0300820419326,0.46577064551027797,76.8,3,49341.22322086179,3,0.24511840979653998,4230
1582,Minor_Damage_And_Injuries,65.98173515981729,9,5,68.4594348222425,0.416005048683736,83.36,2,27154.0852458968,3,0.367490581778457,12142
1583,Significant_Damage_And_Serious_Injuries,39.13242009132421,13,0,76.7547857793984,0.346405337179949,79.03,6,40619.7789673451,5,0.0103007561471358,1280
1584,Highly_Fatal_And_Damaging,46.2100456621004,8,29,63.126709206928,0.392204111071042,77.39,4,58297.4802661454,2,0.11442122995122998,1091
1585,Significant_Damage_And_Fatalities,55.0228310502283,15,2,67.6390154968095,0.25588965019834103,77.99,6,23665.6603699134,1,0.00627654085155748,1394
1586,Minor_Damage_And_Injuries,38.4474885844749,17,3,67.1376481312671,0.414923187883159,81.09,4,47101.485751435706,4,0.0867471686429157,4406
1587,Significant_Damage_And_Serious_Injuries,57.1232876712329,8,19,64.9954421148587,0.38931914893617,86.43,3,30641.6477227636,3,0.153207762165885,9405
1588,Significant_Damage_And_Serious_Injuries,41.643835616438295,13,9,65.2689152233364,0.22595816804904398,79.89,6,27255.6195552223,2,0.00687215599404899,7696
1589,Highly_Fatal_And_Damaging,46.027397260274,8,0,58.5232452142206,0.47045870897944503,79.69,5,36884.0023856598,2,0.0252521458935222,8857
1590,Significant_Damage_And_Serious_Injuries,28.493150684931503,16,17,60.300820419325504,0.387876667868734,80.39,3,22341.0969991425,2,0.111229772370939,4658
1591,Minor_Damage_And_Injuries,50.50228310502279,13,3,84.0929808568824,0.25985647313379,84.4,2,50545.07022570231,2,0.691152160528896,10726
1592,Significant_Damage_And_Serious_Injuries,34.9315068493151,14,5,62.07839562443029,0.33883231157591,78.31,3,33651.5805229688,1,0.16831461067345801,11104
1593,Minor_Damage_And_Injuries,66.57534246575341,5,3,50.5925250683683,0.476949873782906,80.17,2,31738.5463084419,1,0.428493550267488,667
1594,Significant_Damage_And_Fatalities,67.6712328767123,12,3,72.2880583409298,0.339914172376487,81.46,4,12666.7712047322,3,0.0224178241914354,1062
1595,Highly_Fatal_And_Damaging,54.4292237442922,16,0,53.2360984503191,0.39292535160476,76.79,5,29213.8409826863,3,0.0199959371191929,5316
1596,Minor_Damage_And_Injuries,65.4337899543379,9,0,76.4813126709207,0.455673278038226,78.52,5,30982.4858135607,3,0.0195855691124162,8683
1597,Minor_Damage_And_Injuries,36.4840182648402,17,2,69.00638103919779,0.460000721240533,81.42,2,36933.8446810816,2,0.5009329535057521,2727
1598,Minor_Damage_And_Injuries,40.1826484018265,16,2,59.9361896080219,0.453509556437072,80.25,6,34587.8862136885,3,0.00890099870458009,290
1599,Highly_Fatal_And_Damaging,24.063926940639302,14,7,71.05742935278029,0.350011539848539,76.36,4,17717.0226036745,2,0.0317004518773675,5441
1600,Significant_Damage_And_Serious_Injuries,46.1643835616438,11,4,73.88331814038291,0.21441831950955603,81.1,3,39961.8207622236,1,0.19833600453073896,9677
1601,Significant_Damage_And_Serious_Injuries,29.3150684931507,16,3,80.53783044667279,0.346765957446808,81.85,6,15487.532267365701,2,0.0035568774101538,741
1602,Highly_Fatal_And_Damaging,21.2328767123288,15,3,71.0118505013674,0.24002235845654502,81.87,4,39835.7183100935,4,0.0723885206448047,410
1603,Highly_Fatal_And_Damaging,28.2191780821918,13,20,61.485870556062004,0.448460872701046,78.66,1,43221.1122552617,1,1.5900158623273901,141
1604,Significant_Damage_And_Serious_Injuries,36.5296803652968,14,1,78.80583409298092,0.298442841687703,80.06,3,33701.3739418717,2,0.16756358864324697,4454
1605,Significant_Damage_And_Serious_Injuries,32.8310502283105,15,7,74.29352780309941,0.304573386224305,78.54,1,40538.7808167345,3,1.5017863496592,2238
1606,Significant_Damage_And_Fatalities,1.14155251141552,20,0,49.6353691886965,0.47045870897944503,78.73,4,39366.3183285366,5,0.0713728148247185,3004
1607,Highly_Fatal_And_Damaging,45.15981735159821,8,6,74.52142206016408,0.47839235485034204,79.53,4,44417.40704394809,2,0.0823334066315181,5091
1608,Significant_Damage_And_Serious_Injuries,36.11872146118721,14,1,64.4940747493163,0.386434186801298,75.4,4,18869.5876217835,3,0.0344640314807206,8763
1609,Significant_Damage_And_Serious_Injuries,40.821917808219204,13,1,64.35733819507749,0.30313090515687,76.04,3,35490.4760411693,2,0.17721569022631303,11916
1610,Significant_Damage_And_Fatalities,35.9817351598173,11,6,54.876937101185,0.47839235485034204,81.05,1,30513.4373016453,3,1.12357269184968,5228
1611,Significant_Damage_And_Fatalities,33.1963470319635,11,1,41.4311759343665,0.457115759105661,79.22,4,24865.1960841046,1,0.0451516518630109,7441
1612,Significant_Damage_And_Serious_Injuries,24.703196347031998,18,0,77.7575205104832,0.452067075369635,78.54,3,40580.037740715,3,0.20047717765955703,8201
1613,Highly_Fatal_And_Damaging,52.739726027397204,6,3,57.520510483135794,0.402301478543094,80.55,5,29322.7881463054,3,0.0195855691124162,4164
1614,Highly_Fatal_And_Damaging,18.538812785388103,16,7,62.625341841385605,0.314670753696357,77.53,6,24144.0115271371,3,0.0061810368598627895,7332
1615,Minor_Damage_And_Injuries,42.283105022831,12,8,54.968094804010896,0.36263324918860396,78.09,1,28433.3299479963,1,1.04519049130943,3200
1616,Significant_Damage_And_Serious_Injuries,69.9086757990868,8,2,56.7000911577028,0.517339343671114,79.21,6,38888.753009181804,2,0.00945681285940533,11284
1617,Minor_Damage_And_Injuries,43.607305936073,12,5,40.2917046490429,0.692240173097728,82.58,3,32986.7833036824,3,0.16396237774710998,4125
1618,Significant_Damage_And_Serious_Injuries,22.8310502283105,18,14,65.9070191431176,0.387876667868734,81.44,6,37241.4014656805,1,0.00914221605107202,10398
1619,Minor_Damage_And_Injuries,58.0365296803653,11,10,64.5852324521422,0.38823728813559294,83.01,2,36844.4611648139,2,0.50266644592326,3080
1620,Highly_Fatal_And_Damaging,58.1278538812785,11,0,54.968094804010896,0.3849917057338621,80.13,3,12320.283534369199,2,0.0627235617216595,10764
1621,Highly_Fatal_And_Damaging,29.7260273972603,13,19,87.5569735642662,0.21658204111070997,77.33,7,30357.985828198398,4,0.00266007015636225,9362
1622,Minor_Damage_And_Injuries,46.4383561643836,11,6,39.8814949863264,0.45891886043995594,76.05,3,29347.2823922561,1,0.145942988462053,1905
1623,Significant_Damage_And_Serious_Injuries,51.5525114155251,10,0,60.3463992707384,0.44413342949873796,87.43,5,20265.0426177619,2,0.0139893150588248,9959
1624,Minor_Damage_And_Injuries,48.9954337899543,14,2,69.91795806745671,0.37489433826181,77.32,3,31151.7511553384,4,0.15451742871291402,2507
1625,Highly_Fatal_And_Damaging,22.7397260273973,14,7,73.4275296262534,0.23461305445365999,81.03,4,36453.545012780094,2,0.0659522021298071,7229
1626,Significant_Damage_And_Serious_Injuries,16.1187214611872,20,19,74.2023701002735,0.206484673638658,76.8,3,30476.691698662,3,0.15193198627823,3986
1627,Significant_Damage_And_Serious_Injuries,52.1461187214612,9,3,93.11759343664541,0.18520807789397797,78.6,4,32932.7239225323,3,0.0602996807903959,5310
1628,Highly_Fatal_And_Damaging,34.337899543379,11,4,88.6508659981769,0.226679408582762,78.18,4,53915.3329941275,1,0.100005416841789,7699
1629,Significant_Damage_And_Fatalities,40.1826484018265,10,8,54.968094804010896,0.240382978723404,87.06,4,28377.249938145098,3,0.0519373150685612,6550
1630,Minor_Damage_And_Injuries,54.246575342465704,12,1,78.6235186873291,0.39076163000360603,87.51,2,35859.444796217904,2,0.485116943649484,1332
1631,Highly_Fatal_And_Damaging,32.511415525114195,12,16,64.2661804922516,0.368763793725207,77.39,4,36838.8109461688,2,0.0672593000875387,2628
1632,Minor_Damage_And_Injuries,38.2648401826484,17,0,76.5724703737466,0.215500180310133,76.8,5,21954.4716580689,2,0.0142168823219349,1228
1633,Highly_Fatal_And_Damaging,45.7077625570776,15,2,52.506836827712,0.43331482149296796,76.78,2,40868.6537866347,1,0.553097083571328,6932
1634,Significant_Damage_And_Fatalities,44.794520547945204,8,12,52.9170464904284,0.366960692390912,77.25,1,23171.5450883006,3,0.8443046918732859,2810
1635,Highly_Fatal_And_Damaging,27.8995433789954,13,0,61.2579762989973,0.38030364226469504,76.51,3,29969.7483833104,3,0.14908297248445498,5298
1636,Significant_Damage_And_Serious_Injuries,62.6940639269406,6,5,78.0309936189608,0.41420194734944105,78.47,2,19380.3444367151,3,0.256113629626921,9922
1637,Significant_Damage_And_Serious_Injuries,37.808219178082204,14,0,74.74931631722879,0.251922827262892,77.07,3,37178.3769732465,3,0.18482685955664802,1808
1638,Highly_Fatal_And_Damaging,15.662100456621001,17,3,68.4594348222425,0.30854020915975394,81.36,4,18000.505628973602,2,0.0320805077660302,11433
1639,Minor_Damage_And_Injuries,38.4474885844749,17,6,69.4165907019143,0.298803461954562,76.62,2,47572.0590615232,1,0.641805738503765,11401
1640,Highly_Fatal_And_Damaging,48.2648401826484,7,6,82.9535095715588,0.484522899386945,78.47,2,28523.711026113302,3,0.38511018169138295,2318
1641,Significant_Damage_And_Fatalities,64.88584474885839,13,19,64.6763901549681,0.339192931842769,87.89,7,50549.5900345376,3,0.00436632490027057,10922
1642,Highly_Fatal_And_Damaging,21.0045662100457,15,1,80.6289881494986,0.308900829426614,78.84,4,23639.852097366802,3,0.0438556546147655,10477
1643,Minor_Damage_And_Injuries,48.2191780821918,14,6,85.7793983591614,0.317916336098088,82.09,6,25820.201823365,3,0.0063532410289954605,1115
1644,Highly_Fatal_And_Damaging,28.721461187214604,13,6,62.5341841385597,0.38390984493328495,78.66,5,37519.0138460733,2,0.0246728286495614,3242
1645,Highly_Fatal_And_Damaging,35.4337899543379,11,14,73.4275296262534,0.222351965380454,82.07,6,37066.9622418898,2,0.0083982544312787,7591
1646,Minor_Damage_And_Injuries,42.283105022831,12,11,50.86599817684589,0.49389902632527904,82.25,3,30810.90656482,1,0.15270328714186202,4173
1647,Minor_Damage_And_Injuries,47.4885844748858,11,9,56.9279854147676,0.40590768121168397,86.42,2,41094.8386139529,3,0.5568575606486209,591
1648,Highly_Fatal_And_Damaging,43.74429223744289,9,3,83.77392889699179,0.22884313018391603,79.48,4,40745.7685865635,2,0.0743977203306093,8446
1649,Highly_Fatal_And_Damaging,36.4383561643836,10,7,74.29352780309941,0.28365741074648404,81.76,4,22918.5602543458,0,0.0427579131486447,1368
1650,Highly_Fatal_And_Damaging,25.662100456620998,14,1,91.79580674566999,0.23894049765596803,81.94,4,54601.1075285512,0,0.100579962364862,10424
1651,Highly_Fatal_And_Damaging,48.4474885844749,7,2,59.6171376481313,0.324768121168409,82.04,4,37435.145615835696,2,0.0688120785579381,11985
1652,Significant_Damage_And_Fatalities,58.9954337899543,14,5,57.8395624430264,0.38823728813559294,79.78,7,28891.498017638598,2,0.0027689177239596102,1728
1653,Highly_Fatal_And_Damaging,1.14155251141552,20,1,67.7301731996354,0.199632888568337,77.03,7,29368.5496527533,0,0.00289262146645542,11160
1654,Significant_Damage_And_Fatalities,39.726027397260296,10,0,53.5095715587967,0.39508907320591397,80.84,2,30028.2840811135,3,0.405867133723055,5500
1655,Highly_Fatal_And_Damaging,39.8173515981735,10,6,58.5232452142206,0.304573386224305,83.44,4,32020.8712401908,2,0.0594145703785473,1089
1656,Significant_Damage_And_Fatalities,63.1963470319635,13,8,67.86690975387421,0.34568409664623106,78.5,2,45878.87959122151,3,0.6285743195653721,11238
1657,Minor_Damage_And_Injuries,31.735159817351605,15,0,54.649042844120295,0.45603389830508395,81.74,1,44135.7042932746,3,1.59744114351771,5616
1658,Significant_Damage_And_Fatalities,50.273972602739704,16,0,70.60164083865091,0.36046952758745,83.5,7,54279.8866136332,1,0.0044289702451501,5440
1659,Highly_Fatal_And_Damaging,65.79908675799089,9,15,54.2388331814038,0.462164442841687,78.79,2,37908.0818850219,3,0.513814376738229,705
1660,Significant_Damage_And_Serious_Injuries,49.178082191780796,10,5,67.31996353691889,0.416005048683736,78.54,6,27776.6103421415,2,0.0067000798171221,4149
1661,Highly_Fatal_And_Damaging,38.4474885844749,17,9,52.3245214220602,0.42465993508835204,79.39,2,39434.2561052846,2,0.533684621923382,11776
1662,Significant_Damage_And_Serious_Injuries,51.41552511415521,9,4,71.3764813126709,0.22704002884962102,79.22,5,31149.0488689414,3,0.0204097469183588,6399
1663,Significant_Damage_And_Fatalities,58.8584474885845,14,9,78.5323609845032,0.308900829426614,79.99,2,33844.098625145896,3,0.46024803731340996,8680
1664,Significant_Damage_And_Fatalities,25.296803652968002,14,0,48.5870556061987,0.641753335737468,79.03,2,22332.085688504198,2,0.302231914191802,8801
1665,Significant_Damage_And_Serious_Injuries,18.675799086758,19,8,69.73564266180489,0.329456184637577,77.02,3,38634.4918369471,1,0.19246968315088298,11604
1666,Minor_Damage_And_Injuries,38.7214611872146,13,0,56.1531449407475,0.556646952758745,77.19,3,33315.568355075,4,0.165002363929807,6133
1667,Significant_Damage_And_Serious_Injuries,38.767123287671204,14,0,73.0628988149499,0.20143598990263198,85.28,6,22199.1464356491,1,0.00566677045077366,1107
1668,Minor_Damage_And_Injuries,51.0502283105023,10,0,37.8304466727438,0.605691309051569,80.09,1,45255.700735690196,3,1.7000268879320202,9350
1669,Significant_Damage_And_Serious_Injuries,20.045662100456603,19,28,71.1030082041933,0.42213559322033894,80.41,3,34198.7569609193,1,0.17151013393546302,2649
1670,Minor_Damage_And_Injuries,32.648401826484,15,7,47.2196900638104,0.40771078254597903,81.18,3,30205.1411058189,1,0.15173451332276003,4767
1671,Highly_Fatal_And_Damaging,33.7442922374429,11,3,60.3463992707384,0.231728092318788,77.8,4,31624.1853039844,4,0.058088147653132007,4289
1672,Minor_Damage_And_Injuries,50.22831050228311,13,0,63.5369188696445,0.417808150018031,84.8,3,17805.0105514426,1,0.088645927761521,10671
1673,Significant_Damage_And_Fatalities,63.8812785388128,13,7,78.6235186873291,0.311064551027768,79.09,7,32690.625773518397,1,0.00321479368160568,12155
1674,Significant_Damage_And_Fatalities,38.9041095890411,10,0,51.8231540565178,0.639950234403173,77.93,5,22131.7362773227,3,0.0152285807431387,1604
1675,Significant_Damage_And_Serious_Injuries,54.84018264840179,9,40,73.0173199635369,0.46721312657771297,79.42,7,42049.7757475593,2,0.0042445268454015,11013
1676,Highly_Fatal_And_Damaging,60.1826484018265,14,22,48.8149498632635,0.6381471330688779,78.91,2,39313.0059564466,2,0.533890828441657,11350
1677,Significant_Damage_And_Fatalities,44.20091324200911,18,1,52.871467639015506,0.328374323837,81.46,3,25852.358199408198,3,0.128711312514445,1026
1678,Highly_Fatal_And_Damaging,44.4292237442922,15,8,54.876937101185,0.30998269022719105,80.95,2,22381.0528939519,2,0.30300731695565697,10330
1679,Highly_Fatal_And_Damaging,29.8630136986301,12,2,67.0464904284412,0.462885683375405,79.61,2,35004.0541195592,1,0.47337143651023106,11442
1680,Significant_Damage_And_Serious_Injuries,45.7534246575342,11,29,72.2880583409298,0.215860800576992,80.65,5,28923.9002638104,1,0.0198897526403846,4930
1681,Highly_Fatal_And_Damaging,27.8995433789954,13,5,66.9097538742024,0.35542084385142403,79.61,4,35662.4808598967,2,0.0656325412261426,1865
1682,Significant_Damage_And_Serious_Injuries,44.703196347032005,12,4,73.9288969917958,0.335586729174179,79.97,1,33218.1702466833,4,1.2255432423531898,3716
1683,Significant_Damage_And_Serious_Injuries,40.3196347031963,13,9,83.59161349134,0.255529029931482,78.31,6,38642.6410744549,0,0.00955562241640058,5395
1684,Significant_Damage_And_Serious_Injuries,34.7488584474886,14,4,62.07839562443029,0.49389902632527904,83.19,1,23728.3517080817,3,0.875036655691784,3194
1685,Significant_Damage_And_Serious_Injuries,65.8904109589041,5,2,58.20419325433001,0.526354850342589,83.42,7,25173.328120510698,3,0.00209293652588338,3611
1686,Minor_Damage_And_Injuries,43.7899543378995,15,6,76.7092069279854,0.215500180310133,78.08,4,22004.4704078618,3,0.0405516045635434,1218
1687,Significant_Damage_And_Fatalities,26.2100456621005,14,7,50.86599817684589,0.527076090876307,77.75,4,20719.4930758841,2,0.0373266614318475,499
1688,Minor_Damage_And_Injuries,27.4885844748858,20,2,75.25068368277121,0.24290732059141698,79.6,4,23049.1459255511,0,0.0423343749014067,6713
1689,Minor_Damage_And_Injuries,47.9908675799087,14,19,62.306289881495,0.462164442841687,81.43,2,28957.808823458,1,0.3911825356711121,10714
1690,Highly_Fatal_And_Damaging,62.7853881278539,10,4,56.0164083865087,0.45603389830508395,84.41,3,7330.43313913308,3,0.0476009651917602,8971
1691,Significant_Damage_And_Fatalities,35.0684931506849,11,7,50.7748404740201,0.5627774972953481,87.0,4,22678.6809668713,0,0.0416431368464319,8764
1692,Highly_Fatal_And_Damaging,15.159817351598198,17,22,61.34913400182321,0.263823296069239,76.74,1,31392.4428814713,0,1.1631821282771,6536
1693,Significant_Damage_And_Fatalities,27.8082191780822,13,1,50.136736554238794,0.5764810674359899,78.51,1,35861.4183500678,2,1.31926785422382,9657
1694,Highly_Fatal_And_Damaging,33.7899543378995,11,2,73.60984503190521,0.39472845293905495,81.76,1,33951.855836534305,4,1.25721259834829,1981
1695,Significant_Damage_And_Serious_Injuries,53.74429223744289,9,6,91.3855970829535,0.168980165885323,77.53,3,18110.9171033295,2,0.0899116479698208,1451
1696,Highly_Fatal_And_Damaging,29.1780821917808,13,4,82.3154056517776,0.17438946988820703,82.43,4,35236.6318842485,1,0.0643079310837254,608
1697,Highly_Fatal_And_Damaging,29.1324200913242,13,11,75.75205104831359,0.339192931842769,84.96,4,23459.1137230837,4,0.0434717134034317,3504
1698,Highly_Fatal_And_Damaging,68.9954337899543,11,10,54.056517775752106,0.605691309051569,82.25,2,31738.5463084419,1,0.429074922493588,9145
1699,Minor_Damage_And_Injuries,42.5114155251142,16,0,64.4940747493163,0.354699603317706,76.36,2,38079.8427477091,3,0.515462917300368,6193
1700,Significant_Damage_And_Serious_Injuries,57.3972602739726,8,16,78.44120328167729,0.276084385142445,80.01,6,40413.038647419904,2,0.00961789780026553,752
1701,Highly_Fatal_And_Damaging,43.1963470319635,15,2,38.331814038286204,0.759315542733501,80.47,7,35769.9337769873,1,0.0030193846603351303,3755
1702,Significant_Damage_And_Serious_Injuries,55.0228310502283,9,15,64.0838650865998,0.27788748647674,81.04,7,15738.4878024104,3,0.00136724003230083,349
1703,Minor_Damage_And_Injuries,40.4566210045662,16,2,58.7055606198724,0.4145625676163,82.22,2,48162.872289348205,2,0.650803040016768,1379
1704,Highly_Fatal_And_Damaging,25.570776255707802,14,8,83.3637192342753,0.29555787955283,82.16,1,29715.391097543197,2,1.0826987518548299,5685
1705,Highly_Fatal_And_Damaging,28.2191780821918,13,0,83.8195077484048,0.18520807789397797,82.49,7,32693.577694673597,2,0.00296137262935768,8131
1706,Minor_Damage_And_Injuries,19.5433789954338,19,5,52.5524156791249,0.6385077533357371,80.65,3,35892.7983397101,3,0.179246049162375,7766
1707,Minor_Damage_And_Injuries,50.365296803653,13,5,58.38650865998179,0.416005048683736,80.81,1,26565.0475824998,2,0.972402662659163,12114
1708,Highly_Fatal_And_Damaging,16.8036529680365,16,16,67.7301731996354,0.505078254597908,81.18,2,30757.5517000084,2,0.416258197098539,1281
1709,Highly_Fatal_And_Damaging,2.64840182648402,23,5,60.9845031905196,0.27536314460872696,87.11,4,26418.0517976765,1,0.0482410618460628,1484
1710,Minor_Damage_And_Injuries,33.7899543378995,15,2,54.968094804010896,0.372009376126938,81.71,2,44363.1891191291,1,0.600082621498808,3885
1711,Significant_Damage_And_Fatalities,76.1187214611872,9,6,67.4111212397448,0.463246303642264,86.47,7,29171.211372128102,3,0.0028541965446328603,11042
1712,Significant_Damage_And_Serious_Injuries,43.47031963470321,12,3,82.04193254329991,0.31719509556437103,78.36,3,40088.6022764906,2,0.19833600453073896,1683
1713,Significant_Damage_And_Serious_Injuries,38.8584474885845,13,23,71.6955332725615,0.205042192571222,81.29,5,31424.3927488377,2,0.0223033361226062,10246
1714,Significant_Damage_And_Serious_Injuries,47.1689497716895,11,7,69.91795806745671,0.3492902993148211,79.4,3,32679.287055112003,0,0.16129916257788002,3171
1715,Significant_Damage_And_Fatalities,16.4840182648402,16,16,45.5332725615314,0.49678398846015104,77.56,1,20937.435215676698,1,0.771558067118472,673
1716,Minor_Damage_And_Injuries,50.7305936073059,13,0,68.4594348222425,0.399777136675081,79.61,1,33501.2328039891,2,1.23245464619173,3654
1717,Highly_Fatal_And_Damaging,27.4885844748858,13,3,61.212397447584294,0.369124413992066,78.66,4,21330.2737940527,1,0.0387908818557251,11099
1718,Highly_Fatal_And_Damaging,49.178082191780796,7,7,65.6335460346399,0.530682293544897,84.14,3,32578.594353098102,2,0.16143027469441198,1510
1719,Highly_Fatal_And_Damaging,35.1598173515982,11,1,78.8969917958068,0.20576343310494002,76.8,6,22834.1486913392,3,0.00538399196490689,1697
1720,Significant_Damage_And_Fatalities,72.00913242009129,10,4,75.7976298997265,0.325849981968986,82.15,7,37242.7749066967,2,0.0033639069942974697,4974
1721,Significant_Damage_And_Fatalities,73.607305936073,10,19,71.4676390154968,0.388958528669311,76.56,7,42910.638015723904,1,0.0039729318398627,9425
1722,Significant_Damage_And_Serious_Injuries,50.50228310502279,10,2,63.9927073837739,0.24543166245943,78.94,3,41385.3685846249,2,0.205700937392858,10322
